model_tag,condition,condition_family,layer,n_points,centroid_norm,abs_disp_l2_mean,rel_disp_l2_mean,pairwise_l2_mean,pairwise_cosine_distance_mean,cos_to_centroid_mean,cos_to_centroid_std,angular_disp_to_centroid,centroid_to_global_l2,centroid_to_global_cosdist,effective_rank_pr,spectral_entropy,spectral_entropy_norm,top1_pc_variance_share,cov_trace,centroid_to_question_only_l2,centroid_to_question_only_cosdist
base,target_word_shuffle,target_shuffle,9,100,3260.606950756486,900.8906914517379,0.27629539685631965,1142.4977438624053,0.033770481019271464,0.982855387893053,0.006071612309509369,0.017144612106946955,91.187961742538,0.00039051609934381837,1.9927815970577978,1.1244372101077764,0.24416843779824732,0.6920508849168946,873177.699291907,314.5675034090566,0.0016499846016294617
base,target_word_shuffle,target_shuffle,10,100,3417.4125655244147,1256.001522350315,0.3675299655128343,1562.215177486744,0.037656037639575986,0.9802534089739655,0.003197843872347205,0.019746591026034488,129.89442453074386,0.0004967374253802559,1.4650425006931194,0.7666120600194228,0.1664676937134599,0.8215762024939548,1737536.3499701302,464.5014693702523,0.0019047070939350874
base,target_word_shuffle,target_shuffle,11,100,6446.593051789008,1420.9686857253828,0.22042165129859506,1855.2985541458488,0.012580741666856026,0.9936732651756519,0.00218039258918957,0.00632673482434809,327.2725995714063,0.00018108513342762755,1.4022771176848376,0.7197002401546446,0.15628092146180364,0.8409501378239137,2515162.0706342086,852.3201311627213,0.0007352220995927583
base,target_word_shuffle,target_shuffle,12,100,7102.905006551972,1388.2396110520503,0.195446737605457,1861.8615029623954,0.012311310072715936,0.9938417268288288,0.002574264951842743,0.006158273171171236,168.92232211944795,0.00021013138953296373,1.5196015149123092,0.8433657648510234,0.18313454895045744,0.8057531321943574,2555884.691544334,513.0704638705049,0.0007822569508473265
base,target_word_shuffle,target_shuffle,13,100,7796.34686112977,1427.7688193987935,0.18313305511292952,1971.6607606190762,0.01213372959370199,0.9939483979441434,0.003029959188991434,0.006051602055856642,359.1182915715983,0.00022532536265784664,1.6360270495296974,0.9499562174278672,0.20628037163930418,0.7741673444447528,2714489.790079411,1071.0123638460514,0.0007925361947670462
base,target_word_shuffle,target_shuffle,14,100,13600.943791376214,1592.9994829137047,0.11712418692030463,2258.740203424046,0.004898680199681008,0.9975674567810472,0.001055906545909914,0.0024325432189528096,664.9771284161296,0.00010706911054492174,1.6050754985569256,0.9418632318153877,0.20452300214249305,0.7824991915406112,3551588.3006577864,1345.7656161259497,0.00032338354346506115
base,target_word_shuffle,target_shuffle,15,100,18110.948630841405,1882.3885014508776,0.10393649387560683,2689.5539006634513,0.0031632451135989526,0.9984307144740722,0.0007659622833069893,0.0015692855259278327,666.5520499633915,7.033371109976816e-05,1.499207443440096,0.8505030673655152,0.18468439449931642,0.8118337926762693,4857149.635924439,1456.953041477639,0.00023959015263375072
base,target_word_shuffle,target_shuffle,16,100,23049.78737666551,2398.8660888580575,0.10407324152961835,3256.3132338975533,0.0024296111397379117,0.9987939165538324,0.0006490697825201184,0.0012060834461675718,401.6839568364465,5.9650824026480365e-05,1.3366491269471772,0.6917836998185672,0.15021892175090965,0.8628849661581404,7218545.5113044735,1241.734744130411,0.0002134203299984927
base,target_word_shuffle,target_shuffle,17,100,25727.24140404282,2458.9181611904833,0.09557644065189534,3528.800976168271,0.0022045987909652814,0.9989068058307974,0.00042137302701042906,0.001093194169202616,623.8203407562459,6.109017910804759e-05,1.388557027312485,0.7553850764862491,0.16402978521502187,0.8458871397924519,8490166.777261017,1954.7159797423594,0.000257863198606878
base,target_word_shuffle,target_shuffle,18,100,30286.91474029901,3199.84461353591,0.10565105891351412,4462.343867868815,0.0021048522011311893,0.9989553319616298,0.00047621163247375337,0.0010446680383702223,1007.4755292209651,5.689746134884821e-05,1.2648958712641942,0.6068238917778604,0.13177013384309041,0.8879582003447828,14409845.252609508,1679.8539571986064,0.0002185085280661525
base,target_word_shuffle,target_shuffle,19,100,34807.30677544516,3478.008204405938,0.09992178443577546,4851.991871760234,0.0019402715134206508,0.9990372113234695,0.0003985151236273973,0.000962788676530546,993.145388995682,5.731505916339863e-05,1.2597247996030263,0.6011359362116807,0.13053500998523904,0.8898534844366661,18282025.120777454,1598.8101451298915,0.00021144015921270576
