condition,condition_family,layer,rel_disp_l2_mean_base,pairwise_cosine_distance_mean_base,angular_disp_to_centroid_base,effective_rank_pr_base,spectral_entropy_norm_base,top1_pc_variance_share_base,centroid_norm_base,rel_disp_l2_mean_instruct,pairwise_cosine_distance_mean_instruct,angular_disp_to_centroid_instruct,effective_rank_pr_instruct,spectral_entropy_norm_instruct,top1_pc_variance_share_instruct,centroid_norm_instruct,rel_disp_l2_mean_instruct_minus_base,rel_disp_l2_mean_instruct_over_base,pairwise_cosine_distance_mean_instruct_minus_base,pairwise_cosine_distance_mean_instruct_over_base,angular_disp_to_centroid_instruct_minus_base,angular_disp_to_centroid_instruct_over_base,effective_rank_pr_instruct_minus_base,effective_rank_pr_instruct_over_base,spectral_entropy_norm_instruct_minus_base,spectral_entropy_norm_instruct_over_base,top1_pc_variance_share_instruct_minus_base,top1_pc_variance_share_instruct_over_base,centroid_norm_instruct_minus_base,centroid_norm_instruct_over_base
target,target,45,0.18296043777010623,0.024812134669873507,0.011281987609177313,2.4148092149731624,0.5645162020977569,0.614224384949219,185563.27417088178,0.212858037299823,0.03736494420315523,0.01704982488072415,2.68856744237323,0.6026078671410865,0.5753201888048355,156334.65413591912,0.029897599529716767,1.163410187978017,0.012552809533281726,1.5059141302750236,0.0057678372715468385,1.5112430069807699,0.2737582274000676,1.1133664000043981,0.038091665043329614,1.0674766550556256,-0.03890419614438356,0.9366612640288832,-29228.62003496266,0.8424870429476979
target,target,46,0.17201677718703942,0.0240345216388281,0.01090908957754011,2.7314006952508194,0.6155135160266579,0.5701022345252245,194242.29972257867,0.20409601925065876,0.03397832196086962,0.015487399317032802,2.5833164733916996,0.5941813006834733,0.5928677522486624,172584.51479185835,0.03207924206361934,1.186489030820244,0.009943800322041518,1.4137299035968098,0.004578309739492692,1.41967844388215,-0.14808422185911985,0.9457845119108504,-0.021332215343184635,0.9653424095674512,0.022765517723437934,1.0399323425584481,-21657.784930720314,0.8885011917504454
target,target,47,0.15932950381680686,0.021150772639666904,0.00958338200892006,3.029712025109726,0.6527685367080842,0.5332505161060114,214712.465627835,0.18243682300774122,0.02727381118549775,0.012394833432398,2.681919091737882,0.6104725541298482,0.5796544291663922,199215.0512637303,0.023107319190934367,1.1450285015407915,0.006123038545830847,1.289494792878535,0.0028114514234779397,1.293367353985025,-0.3477929333718439,0.8852059435054282,-0.04229598257823597,0.9352052370776477,0.04640391306038083,1.0870208497839853,-15497.414364104683,0.9278224749606917
target,target,48,0.7107013477453925,0.38437763348265835,0.19218515802020908,4.308253647864816,0.7239222571481426,0.3390188250291948,118.92450487839096,0.9144265120715895,0.48770174862920446,0.2541195721532713,4.082380049426129,0.6949539722052985,0.36349133622501567,102.32132687243846,0.20372516432619703,1.2866536907115795,0.1033241151465461,1.2688088643688966,0.06193441413306222,1.3222642932979627,-0.22587359843868704,0.9475718894704405,-0.02896828494284409,0.9599842598320941,0.02447251119582089,1.072186289928417,-16.6031780059525,0.8603889246969636
target_word_shuffle,target_shuffle,0,1.4390506360417419,0.7707816136393445,0.4465593551286172,3.6665594210805645,0.634265351882867,0.44082950208445315,33.10863497389326,1.4334614234468546,0.7713657918411235,0.44704255517752256,3.629517443501092,0.6320077508751721,0.44551104998516244,33.090804289724495,-0.005589212594887316,0.9961160417459268,0.0005841782017790287,1.0007579036531762,0.0004832000489053412,1.001082051114493,-0.03704197757947236,0.9898973469876166,-0.0022576010076948982,0.9964406048635804,0.004681547900709293,1.0106198606889105,-0.01783068416876432,0.9994614491299981
target_word_shuffle,target_shuffle,1,0.658779805424869,0.35227439327601195,0.17908758324246743,1.7608013903306978,0.39345159647520517,0.7394560379451032,782.4710769893782,0.7055226774002349,0.37867273030439497,0.19693993428411094,1.539785037989947,0.3294271821668867,0.797818619726015,751.0199603730371,0.04674287197536586,1.0709537110721676,0.026398337028383012,1.0749368603883298,0.01785235104164351,1.0996850296224805,-0.2210163523407509,0.87447968092522,-0.06402441430831846,0.8372749916820061,0.058362581780911804,1.0789263712580108,-31.451116616341096,0.9598053940378821
target_word_shuffle,target_shuffle,2,0.6391084296231108,0.3465613706271031,0.17418726610884305,1.9777338810451384,0.44071568666853256,0.6897555955285365,756.5986250478807,0.6598807756515329,0.34703795205657945,0.17701331211464522,1.6865030541470456,0.3738027396594533,0.7580631081915202,752.6619173252894,0.02077234602842215,1.032502068607731,0.0004765814294763193,1.0013751718133288,0.002826046005802163,1.016224182558902,-0.29123082689809277,0.8527451899923746,-0.06691294700907924,0.8481720777498591,0.06830751266298374,1.0990314730387116,-3.9367077225912226,0.9947968346858375
target_word_shuffle,target_shuffle,3,0.6416201684801193,0.3517461906011689,0.17585400429186782,2.095732713402674,0.47428022830199623,0.6679867216934038,783.6319135407299,0.6926972048408433,0.3973079165986642,0.20280285193061753,1.9387632070958993,0.4464413864970904,0.7012114932211531,688.2715769510031,0.051077036360724026,1.0796063447952962,0.045561725997495306,1.1295301191990064,0.026948847638749718,1.1532455729177995,-0.15696950630677486,0.9251004170026811,-0.02783884180490581,0.9413029678561241,0.033224771527749275,1.049738670616793,-95.36033658972678,0.8783097842980189
target_word_shuffle,target_shuffle,4,0.8491202914369191,0.49168284426058945,0.2543519568538285,2.35446905013142,0.5177330647406242,0.6207517333680214,589.3572439703374,0.9161612088932076,0.5353508919771546,0.2812961449733462,2.295442291715805,0.511077866885761,0.632117451306941,499.40289923620895,0.06704091745628848,1.0789533804942524,0.04366804771656513,1.0888134459544667,0.02694418811951771,1.1059326944116894,-0.059026758415615,0.9749299068453267,-0.006655197854863237,0.9871455035247082,0.011365717938919606,1.0183096032229086,-89.95434473412848,0.8473687298248314
target_word_shuffle,target_shuffle,5,0.4736358513044741,0.21557861362008393,0.10229793689269662,3.505437456031757,0.6370465762066058,0.4524176512718747,971.8863996930351,0.46145956495075185,0.2086065818017998,0.09882725179436913,3.4561039208081286,0.6312320469515493,0.457035100068054,904.6673379737495,-0.012176286353722254,0.9742918819993018,-0.0069720318182841245,0.9676589820197162,-0.003470685098327486,0.9660727752219083,-0.04933353522362838,0.9859265681264041,-0.005814529255056433,0.9908726779591678,0.004617448796179258,1.010206164110061,-67.2190617192856,0.9308365033809328
target_word_shuffle,target_shuffle,6,0.48250822240009156,0.1835982110134993,0.08766039059251052,3.250269308839477,0.6144769273962418,0.4814176111254122,1105.0538822257427,0.4540107870702977,0.18725557503224113,0.08856270045584547,3.645082802972228,0.6437994366086944,0.429416138085983,992.7336911933837,-0.028497435329793874,0.9409389643372648,0.0036573640187418377,1.0199204774247663,0.0009023098633349491,1.0102932448307131,0.39481349413275124,1.1214710095123162,0.029322509212452608,1.0477194633420246,-0.0520014730394292,0.8919826116897612,-112.32019103235893,0.898357724596985
target_word_shuffle,target_shuffle,7,0.6212027949090905,0.25953168268717597,0.12837418920944743,2.9986761921198983,0.58894395573312,0.5113229486487991,1078.9017883825118,0.5909940391982881,0.25087287146857545,0.12285981617933195,3.19041818239152,0.6044670477029697,0.4839122981567066,987.162028924971,-0.030208755710802393,0.9513705412156515,-0.008658811218600515,0.9666367854209,-0.0055143730301154825,0.9570445346916613,0.19174199027162153,1.063942212491775,0.01552309196984969,1.0263575028111125,-0.027410650492092514,0.9463926847690425,-91.7397594575408,0.9149693137546118
target_word_shuffle,target_shuffle,8,0.39400309277963075,0.09167464974277552,0.0430802188971422,2.290861349999105,0.5085509892458953,0.630329760715172,1994.5651416897845,0.377703915892175,0.08788815356438273,0.04115009850193263,2.437878024454585,0.5317228309436919,0.6060574578196949,1828.3757129614978,-0.016299176887455746,0.9586318554673615,-0.003786496178392787,0.9586963660076608,-0.001930120395209567,0.9551970615383107,0.14701667445548017,1.0641752825654305,0.023171841697796625,1.045564441298426,-0.024272302895477105,0.9614926909544946,-166.18942872828666,0.9166788663580611
target_word_shuffle,target_shuffle,9,0.25737173714434664,0.03703934166757367,0.017023121742995806,2.195524524108724,0.5054495451540207,0.6515276835640933,3244.7122851031972,0.24095680946913955,0.04118136309280528,0.018831461683742057,2.82076348901948,0.5897107384556249,0.5497967977739334,2836.667824024309,-0.01641492767520708,0.9362209391820789,0.0041420214252316095,1.1118276199748427,0.0018083399407462508,1.1062284560341624,0.6252389649107561,1.284778857190533,0.0842611933016042,1.166705448858919,-0.10173088579015988,0.8438579229135763,-408.04446107888816,0.8742432532609248
target_word_shuffle,target_shuffle,10,0.33963062238921954,0.03883872192590214,0.0183390110781394,1.5179978038963733,0.33876915389108314,0.8057139474873005,3473.4573355579046,0.2930667937068378,0.03979605473935119,0.018469899088448316,1.9106990779386421,0.4543567832319401,0.7091123983686197,3114.3014652027587,-0.046563828682381736,0.8628986151022564,0.0009573328134490494,1.024648926765686,0.00013088801030891606,1.0071371356254757,0.39270127404226884,1.2586968657220916,0.11558762934085698,1.341198801637879,-0.0966015491186808,0.8801044099821996,-359.1558703551459,0.8965998900638694
target_word_shuffle,target_shuffle,11,0.2027377579028437,0.013674760960609504,0.00623175269858911,1.4702520061609432,0.3260779828410896,0.8195896306515053,6448.707700431629,0.2166180316231545,0.013809555400823171,0.006304954614680391,1.445981823753309,0.31787732579770794,0.8272091245367669,5939.084086417658,0.013880273720310782,1.068464176889507,0.00013479444021366645,1.0098571696859702,7.320191609128113e-05,1.011746601416983,-0.024270182407634122,0.9834925017568988,-0.008200657043381632,0.9748506263044661,0.007619493885261619,1.0092967182591066,-509.62361401397084,0.9209727533502781
target_word_shuffle,target_shuffle,12,0.18914939745333537,0.01364790304330413,0.006200990337567602,1.5277291236626074,0.3495797324323376,0.8028295846525217,7055.973243273349,0.19058656668207397,0.015266856022667093,0.006932907539390465,1.784639840420088,0.43339869151783966,0.7375067572400067,6118.916967183521,0.0014371692287385995,1.007598064001687,0.0016189529793629621,1.1186228370107467,0.0007319172018228626,1.1180323078832488,0.2569107167574807,1.1681650973180309,0.08381895908550208,1.2397706483183655,-0.06532282741251505,0.9186342548129857,-937.0562760898283,0.8671967361861597
target_word_shuffle,target_shuffle,13,0.18024911291144546,0.013341819143079232,0.0060469036851067415,1.6376155261374628,0.3881203168252639,0.7728680852556306,7790.886975902579,0.19771228481661005,0.015064779913223933,0.006834845786077515,1.7114082320035315,0.41615142726389925,0.7551040168177123,6838.070318747427,0.01746317190516458,1.096883538687079,0.0017229607701447006,1.1291398684495966,0.0007879421009707732,1.1303050521180178,0.07379270586606879,1.0450610687839983,0.028031110438635376,1.0722227340914572,-0.017764068437918223,0.9770153939879408,-952.8166571551519,0.8777011320916039
target_word_shuffle,target_shuffle,14,0.11207317418831275,0.005297165734407942,0.0023906730542255783,1.651977521809418,0.39847806771756666,0.7695012954709363,13637.78828646647,0.12397801991788633,0.005879991576443043,0.0026538220449670025,1.73063774021327,0.42850858929381686,0.7509485643746984,12156.767126039409,0.01190484572957358,1.1062238650300387,0.0005828258420351009,1.1100259780696131,0.00026314899074142417,1.1100731817620264,0.07866021840385207,1.0476157922031817,0.03003052157625019,1.0753630475754563,-0.018552731096237896,0.9758899287026418,-1481.0211604270607,0.8914031271553936
target_word_shuffle,target_shuffle,15,0.10259769775633162,0.003317142339895766,0.001495999055653785,1.4786101637751006,0.3372594095255645,0.817395953916814,18421.520110834168,0.11234024197472368,0.0037382970727898633,0.0016866037102726272,1.4795460544274814,0.34258888228942597,0.8176260745343168,16697.61018084692,0.00974254421839206,1.094958702099101,0.0004211547328940974,1.1269631172295032,0.00019060465461884224,1.1274096081619076,0.0009358906523808663,1.0006329529407472,0.005329472763861476,1.0158022952431272,0.00023012061750282697,1.0002815289400442,-1723.9099299872469,0.906418692940906
target_word_shuffle,target_shuffle,16,0.09554587743188274,0.002595809970592189,0.0011709871518668091,1.4001389994249263,0.3091794867822902,0.841904167629475,23065.958315557677,0.10017096824614637,0.0029935215220721783,0.0013508102434990343,1.410459330715801,0.31798886561166606,0.8390189988691348,20785.63836580822,0.004625090814263627,1.048407015954326,0.0003977115514799895,1.153212891094661,0.0001798230916322252,1.1535653830120873,0.01032033129087484,1.00737093338169,0.00880937882937588,1.028492766192314,-0.0028851687603401732,0.9965730437355353,-2280.319949749457,0.9011391628063676
target_word_shuffle,target_shuffle,17,0.09309956458885522,0.002291289068471881,0.001032927837893327,1.382706100880791,0.3029199156528075,0.8475380106566951,26216.323367191824,0.09185487603416032,0.002645536865507547,0.0011926181976529282,1.4909885145857462,0.3532588305527509,0.8147501624296248,24026.084178669167,-0.0012446885546949088,0.9866305652321972,0.000354247797035666,1.154606330888366,0.0001596903597596011,1.154599723956218,0.10828241370495517,1.0783119519288302,0.05033891489994341,1.1661789545606283,-0.03278784822707026,0.9613140085568237,-2190.239188522657,0.9164551353046091
target_word_shuffle,target_shuffle,18,0.09821581778542363,0.0022377308778483616,0.0010095152432667565,1.3000885854507176,0.26374358850398316,0.8753738522258754,30941.486210435258,0.08982162859121766,0.0024479709049366914,0.0011040654366496483,1.4071972544826588,0.3207506421674467,0.8402828971269676,29402.82254722007,-0.008394189194205967,0.9145332250507789,0.00021024002708832984,1.0939523282605499,9.455019338289183e-05,1.0936590040812773,0.10710866903194116,1.0823856698916605,0.057007053663463536,1.2161457421035524,-0.035090955098907806,0.9599131787971055,-1538.6636632151894,0.9502718242830798
target_word_shuffle,target_shuffle,19,0.07983023825254681,0.0019248864939412445,0.0008675583349830873,1.4863818945100955,0.3577437861860335,0.8165990647489173,36153.87552001029,0.10322564240823834,0.0020328169578266884,0.000917675087293901,1.230116174291176,0.2220582867601011,0.9006676968317351,36470.6584637015,0.023395404155691524,1.2930644410753975,0.00010793046388544395,1.0560710790839325,5.0116752310813695e-05,1.0577675866073295,-0.2562657202189196,0.8275909299176365,-0.1356854994259324,0.6207187806862589,0.08406863208281778,1.1029497040969105,316.78294369120704,1.0087620743042023
target_word_shuffle,target_shuffle,20,0.0876583762486379,0.0019131214998847376,0.0008625539620839007,1.3192485100569804,0.27453734639326843,0.8687602117376667,38280.58911485809,0.11373675767727082,0.00201816086853599,0.0009116621492195609,1.1681124416675113,0.17649639545211507,0.924666370616169,39851.430602564746,0.02607838142863292,1.2975001653391982,0.00010503936865125223,1.0549047029175491,4.910818713566023e-05,1.056933465310487,-0.15113606838946914,0.8854377569971053,-0.09804095094115337,0.6428866519262015,0.055906158878502255,1.0643516566736133,1570.8414877066534,1.041034935042234
target_word_shuffle,target_shuffle,21,0.07459814364377873,0.0018368548257920163,0.0008276421220958508,1.5016425939261477,0.3607672522633959,0.8118812929729096,41787.142843855734,0.10124114067871047,0.0020089306667916886,0.000906723087500394,1.2253184483904145,0.21717486675632627,0.9024047016773937,43666.52043942107,0.02664299703493174,1.3571536198112422,0.0001720758409996723,1.0936796079307993,7.908096540454324e-05,1.0955497094671012,-0.27632414553573326,0.8159854104736861,-0.14359238550706963,0.6019805439468355,0.09052340870448417,1.111498330466389,1879.3775955653327,1.0449750202493606
target_word_shuffle,target_shuffle,22,0.11123832560740698,0.0019007849915299913,0.0008578541923542904,1.2033889467021053,0.20328373696740193,0.910788372549992,46705.318683740945,0.12931227611174853,0.0020793012761242246,0.0009403566778425354,1.1427336874321457,0.15751283335170366,0.9350673034727043,50058.082108070135,0.018073950504341546,1.1624795267682058,0.00017851628459423325,1.0939171364966553,8.250248548824501e-05,1.0961730852718137,-0.06065525926995963,0.9495962968272765,-0.04577090361569827,0.7748422756326404,0.024278930922712272,1.0266570497092649,3352.7634243291905,1.0717854736637598
target_word_shuffle,target_shuffle,23,0.1296997010524095,0.0020537038098179254,0.0009283375251343262,1.1542708906063954,0.16628729012613333,0.9302840361386429,54373.264100863445,0.14378261493628494,0.002301306437956082,0.0010418619874437152,1.1306366580672065,0.14676762515587802,0.9400998289082421,57497.606290973505,0.014082913883875448,1.1085809278548466,0.0002476026281381565,1.1205639420026903,0.00011352446230938895,1.1222879158856307,-0.02363423253918895,0.9795245355899495,-0.019519664970255313,0.8826148110518143,0.009815792769599208,1.0105513933242705,3124.342190110059,1.0574610011331
target_word_shuffle,target_shuffle,24,0.15600662384918507,0.0025174922476166694,0.0011415269010489615,1.116314081319308,0.13599605985271068,0.9462176807953353,59336.435581218386,0.14585559848020072,0.0030450478312790304,0.0013794027308968726,1.1653380403289628,0.17569424920712795,0.9258331569515035,59515.2842632262,-0.010151025368984351,0.9349320873725688,0.0005275555836623609,1.2095559908683915,0.0002378758298479111,1.2083839009145914,0.04902395900965484,1.0439159192103644,0.03969818935441727,1.291906908156899,-0.020384523843831825,0.97845683476589,178.84868200781784,1.0030141460344886
target_word_shuffle,target_shuffle,25,0.1559581361865079,0.002777183447636052,0.0012608477996188805,1.1202206791938227,0.1392194137547102,0.9445447375673229,63190.47660731485,0.13379136922248927,0.003480526324341001,0.0015762553379232713,1.2226838036345835,0.21543813646853113,0.9033821489470344,62223.47197709433,-0.02216676696401862,0.8578671975255744,0.0007033428767049491,1.2532576218723972,0.00031540753830439083,1.250155123520519,0.10246312444076078,1.091466910353242,0.07621872271382094,1.5474719412808529,-0.04116258862028854,0.9564207104395507,-967.0046302205228,0.9846969878668619
target_word_shuffle,target_shuffle,26,0.14852036938964097,0.0034864538387288633,0.001582179801597583,1.1712631125513555,0.1798976143180318,0.9234322104702288,63495.40265244348,0.13414267189859283,0.004118812741057088,0.0018658807660244525,1.264789600522438,0.24168796151614558,0.8877997068340033,63785.16099371838,-0.014377697491048141,0.9031937669490192,0.0006323589023282251,1.1813759568884477,0.00028370096442686954,1.1793101915225415,0.09352648797108243,1.0798509634323532,0.06179034719811377,1.343475078482888,-0.0356325036362255,0.961412973000972,289.7583412749009,1.0045634538749357
target_word_shuffle,target_shuffle,27,0.1726563749320125,0.004934960879441203,0.002247237372129618,1.1748830529722767,0.18166943684087877,0.9219522928952114,65680.45259203581,0.15426979513096575,0.0057371369380352045,0.002605792259853912,1.2694732731410343,0.24367656815811237,0.8860737118503375,64742.686406484376,-0.018386579801046743,0.8935076691539457,0.0008021760585940011,1.1625496284627657,0.0003585548877242939,1.159553632834502,0.09459022016875762,1.0805103281797945,0.062007131317233594,1.3413184539686953,-0.03587858104487396,0.9610841240676724,-937.766185551438,0.9857222940990339
target_word_shuffle,target_shuffle,28,0.1454877839782094,0.006395686163284263,0.002900123416751166,1.387986842276517,0.30637331753907926,0.8458543961004334,67276.31444853985,0.14105289492267983,0.0077173781032681575,0.0034948456941596984,1.5866015903829727,0.3865547808164604,0.7875910148449848,63959.37815415252,-0.004434889055529578,0.9695171035310887,0.0013216919399838944,1.2066536576426594,0.0005947222774085326,1.2050679197886331,0.19861474810645574,1.143095555415751,0.08018146327738113,1.2617116396433314,-0.05826338125544861,0.9311188999844582,-3316.936294387335,0.9506968192063422
target_word_shuffle,target_shuffle,29,0.14567415615475446,0.007709173112567398,0.0034945691033853032,1.5109546989642024,0.36168414255805614,0.8089637725921983,71308.10976891256,0.14356493160381834,0.009489792971305049,0.004296647747428217,1.797363963597736,0.45149800203766033,0.7351795079322564,66272.03423378475,-0.002109224550936123,0.9855209420284478,0.001780619858737651,1.2309741695388747,0.000802078644042914,1.2295214714845366,0.28640926463353367,1.1895551632545203,0.08981385947960419,1.2483212530224195,-0.07378426465994192,0.9087916329993115,-5036.075535127806,0.9293758374545593
target_word_shuffle,target_shuffle,30,0.15794935478207892,0.00960856504289356,0.00436198162785606,1.52650089667812,0.3683058433223576,0.8047273128619746,70250.17845472206,0.15162899730336993,0.01162633415427503,0.00526883190078975,1.893325103895323,0.47592882364491845,0.7139112018035545,65056.24631193769,-0.006320357478708988,0.9599849110596931,0.002017769111381471,1.2099969247399542,0.0009068502729336902,1.207898691258705,0.366824207217203,1.2403039579041346,0.10762298032256085,1.2922108955710274,-0.09081611105842013,0.8871467270865654,-5193.932142784368,0.9260652106936357
target_word_shuffle,target_shuffle,31,0.17058707888444483,0.009802671404862113,0.004456139086366662,1.4358954774750439,0.3307404834773632,0.8312411700972587,72177.48844444953,0.16427387020704828,0.013662082750274042,0.006197448585831489,1.9184176044928616,0.4808915809508593,0.7084077102889219,62571.82494227465,-0.006313208677396542,0.9629912844534018,0.0038594113454119283,1.3937101617120364,0.001741309499464827,1.3907664155729589,0.4825221270178177,1.3360426539297794,0.15015109747349614,1.45398463439786,-0.12283345980833682,0.8522288545996621,-9605.663502174873,0.8669160743994612
target_word_shuffle,target_shuffle,32,0.17580025238645333,0.012387301838991307,0.005631520308370996,1.545120239776917,0.37392283401181187,0.79952497695798,73393.29404118693,0.16912463240953246,0.017134191728421764,0.007774199252909342,2.1897006244722452,0.5368348693890493,0.6556758901193258,63351.13454794678,-0.006675619976920871,0.9620272446298416,0.004746889889430457,1.3832061210541866,0.0021426789445383454,1.3804796619436621,0.6445803846953282,1.4171716660620373,0.16291203537723747,1.4356835703985267,-0.14384908683865416,0.8200818098431534,-10042.159493240157,0.8631733372315367
target_word_shuffle,target_shuffle,33,0.18293026589365866,0.014542673947565803,0.006612808123743874,1.6277440154258298,0.40119711486067944,0.7773198164317819,74849.56598113573,0.17270233025826442,0.019822017537836065,0.008992539672166844,2.4887540760184104,0.5840433189529247,0.6057203629280589,64762.141634955886,-0.01022793563539423,0.9440883355940451,0.005279343590270262,1.3630242696729724,0.0023797315484229697,1.3598670190532922,0.8610100605925806,1.528959131430629,0.18284620409224528,1.4557515428651204,-0.17159945350372308,0.7792421473413421,-10087.424346179847,0.8652306901990298
target_word_shuffle,target_shuffle,34,0.18441686156929585,0.016232437000239894,0.007379699315528732,1.7490165684313237,0.43767888477784095,0.747236700503087,77941.99528391758,0.1761986960356582,0.022500864738890798,0.010209134663385688,2.795898011777379,0.6228273287080149,0.5603004897614668,67759.98466232995,-0.008218165533637661,0.9554370166336169,0.006268427738650904,1.3861667682537193,0.0028294353478569567,1.383407944619059,1.0468814433460552,1.5985543317542124,0.185148443930174,1.4230234776409867,-0.18693621074162015,0.7498299928034682,-10182.01062158763,0.8693642549886252
target_word_shuffle,target_shuffle,35,0.1707373207718423,0.01684306548076335,0.007644540935178967,2.0135600074511437,0.5017133017537896,0.6899503208895226,87316.14762768373,0.16315882555906688,0.023114693961958723,0.010474145202926777,3.6622905594109056,0.6998442433243283,0.4499206637370614,74986.04545517854,-0.007578495212775427,0.9556131302783049,0.006271628481195373,1.3723567118459472,0.0028296042677478095,1.3701470487725784,1.648730551959762,1.818813715934387,0.19813094157053868,1.394908687644033,-0.24002965715246116,0.6521058837342758,-12330.102172505198,0.8587878358413065
target_word_shuffle,target_shuffle,36,0.18110095341796534,0.019005092183271753,0.008631927104991055,2.0629068706646647,0.5106525935678792,0.6796494134408966,88820.07579657991,0.17460959793626846,0.026975561315934884,0.012235828851137831,3.678013754113245,0.700913887979797,0.446726584935438,75229.0749739468,-0.006491355481696881,0.9641561495942015,0.007970469132663131,1.419385975841745,0.003603901746146776,1.4175083617939104,1.6151068834485804,1.782927676675202,0.19026129441191786,1.3725846041066951,-0.2329228285054586,0.6572897380623264,-13591.000822633112,0.8469827828816552
target_word_shuffle,target_shuffle,37,0.19198589258786736,0.018876276973947212,0.008579689509959465,1.8979674187476,0.4682479835234795,0.7114770390273288,97700.3156134042,0.18402360843880933,0.028733944378081935,0.013041563811695744,3.4516023081966445,0.6795227799746538,0.4686400804673001,78706.58137523929,-0.00796228414905803,0.9585267227571296,0.009857667404134723,1.522225193888494,0.004461874301736279,1.5200507891383248,1.5536348894490444,1.8185782717347239,0.2112747964511743,1.4512027897267583,-0.24283695856002874,0.6586861623915882,-18993.734238164907,0.805591884540862
target_word_shuffle,target_shuffle,38,0.19180689990082767,0.019601026658866587,0.008910219791703922,1.9213292399272797,0.4713653284738361,0.7061800624104008,103968.84084518382,0.1847444793284011,0.030458708484207106,0.013827396637086542,3.6058044770777395,0.6878610002237043,0.4475983331517792,82464.40133254191,-0.007062420572426564,0.9631795280720281,0.010857681825340519,1.553934342968463,0.00491717684538262,1.5518580864199354,1.6844752371504599,1.8767238858095652,0.21649567174986822,1.4592948582989085,-0.25858172925862155,0.6338303174736487,-21504.43951264191,0.7931645737527901
target_word_shuffle,target_shuffle,39,0.19119461764077073,0.020776528774925206,0.009444475868378932,2.010348967347573,0.49057813367822106,0.6877841047370854,110761.3261092428,0.18649530031069556,0.032402560997916593,0.014714121221384824,3.7928419974826224,0.6993034447014335,0.4239502149993441,87217.36400408798,-0.00469931733007517,0.9754212885852258,0.011626032222991387,1.5595752951505089,0.005269645353005892,1.5579605925079696,1.7824930301350492,1.886658515056199,0.2087253110232124,1.4254680278079692,-0.2638338897377413,0.6164001349824569,-23543.962105154817,0.7874351731584214
target_word_shuffle,target_shuffle,40,0.18933205950283988,0.022089857022182764,0.010040810063415284,2.1543865561305546,0.5145471223330552,0.6582820158990922,120850.75208127909,0.19092639719395602,0.03461859957122771,0.015729673637899788,3.796920005792401,0.6971152167712078,0.41966575306028003,94314.00196237517,0.0015943376911161378,1.0084208543143418,0.012528742549044947,1.5671717356475572,0.005688863574484504,1.566574164533386,1.6425334496618462,1.7624135255514224,0.18256809443815258,1.3548131677600277,-0.23861626283881215,0.6375166614364457,-26536.750118903918,0.7804171702542949
target_word_shuffle,target_shuffle,41,0.16596139318019218,0.019933237133866754,0.00903475031929557,2.710187003338985,0.59071287307729,0.5604633510480478,136650.1787331005,0.17499672545455855,0.030524287624717338,0.013847131671651858,4.1519093483555105,0.7163419974998698,0.36497332664935384,108776.95896274433,0.00903533227436637,1.054442374218333,0.010591050490850584,1.5313261673551741,0.0048123813523562875,1.5326523900218696,1.4417223450165255,1.5319641571739415,0.12562912442257979,1.2126737542842232,-0.19549002439869395,0.651199272827054,-27873.21977035617,0.7960250031959564
target_word_shuffle,target_shuffle,42,0.17526571756115653,0.020613225958766267,0.009353025184126729,2.3936836205588516,0.5499277714928866,0.613484215743441,149223.48822844695,0.1856509223486863,0.03347480834754054,0.015206584973661341,3.830882915517424,0.6923421508190547,0.4092655450840674,114566.00051068504,0.010385204787529773,1.0592540568171682,0.012861582388774273,1.6239480619325688,0.0058535597895346125,1.6258466830435783,1.4371992949585723,1.6004132219534635,0.14241437932616807,1.2589692441578235,-0.20421867065937366,0.6671166667058228,-34657.487717761906,0.7677477712844737
target_word_shuffle,target_shuffle,43,0.17539982243662497,0.022558970958129917,0.010238368244903762,2.581365959777777,0.5736145485860693,0.5805953736098983,154724.47386195487,0.1937856529495289,0.03710646817306643,0.016877364086542834,3.7035678975903457,0.6798818537744075,0.4212544774378071,119360.53310794731,0.018385830512903933,1.104822400937391,0.014547497214936516,1.6448652839835742,0.006638995841639073,1.6484427675567588,1.1222019378125685,1.4347318262102366,0.10626730518833816,1.1852590828616472,-0.15934089617209124,0.7255560353812295,-35363.94075400756,0.771439256690837
target_word_shuffle,target_shuffle,44,0.18148140069146207,0.02320543004328524,0.010543925616860461,2.3443767816511936,0.5411308099248965,0.6219448125900942,166935.9112284935,0.20417184790753914,0.039647928584836595,0.018065891035278447,3.260235187428139,0.6445512419461448,0.4841936733470295,127435.4404266915,0.022690447216077075,1.1250290505170182,0.016442498541551356,1.708562543731036,0.007521965418417986,1.7133932550393236,0.9158584057769454,1.3906617796864957,0.10342043202124829,1.1911190974958734,-0.13775113924306465,0.7785154945337073,-39500.470801802,0.763379428002548
target_word_shuffle,target_shuffle,45,0.1760512284524174,0.023909697472661712,0.01086364704522269,2.4490414681058708,0.563374349098543,0.6070440372073967,179876.53630182368,0.20097370449784766,0.03905231250069192,0.017794426658947593,3.1785757861322614,0.6420783393476154,0.4999467011946775,140557.46964226227,0.024922476045430242,1.1415637724506116,0.015142615028030205,1.6333252456962666,0.006930779613724902,1.637979085958499,0.7295343180263907,1.29788565343866,0.07870399024907238,1.1397010537910843,-0.10709733601271926,0.8235756725224977,-39319.06665956142,0.7814108083914513
