model_tag,condition,condition_family,layer,n_points,d_model,centroid_norm,abs_disp_l2_mean,rel_disp_l2_mean,pairwise_l2_mean,pairwise_cosine_distance_mean,cos_to_centroid_mean,cos_to_centroid_std,angular_disp_to_centroid,effective_rank_pr,spectral_entropy,spectral_entropy_norm,top1_pc_variance_share,cov_trace
base,target_sentence_shuffle,target_shuffle,1,10,3840,785.5077816997139,519.1793272526529,0.6609474016020959,698.2056867628781,0.35648642485244453,0.8188415110078721,0.1814801821410043,0.18115848899212794,1.799800657566211,0.9298299405064566,0.403820012270383,0.7302744023489917,314661.6704225794
base,target_sentence_shuffle,target_shuffle,2,10,3840,780.7574100131385,494.08520930937414,0.6328280756260246,668.2425691724079,0.3409328459529074,0.8289872054914211,0.16306242636405505,0.17101279450857887,1.9926294221171728,1.0239193623151903,0.44468252896738353,0.6869199703225779,287117.05342292105
base,target_sentence_shuffle,target_shuffle,3,10,3840,782.0081129768114,509.4172192122962,0.6514219107946788,702.1446617746642,0.36023137249926834,0.8197587250827338,0.15311419037879934,0.18024127491726616,2.1463004192834503,1.115052635447226,0.48426120660640853,0.6585227691111472,307025.4130220081
base,target_sentence_shuffle,target_shuffle,4,10,3840,606.752901118787,513.0357948818697,0.8455432086700964,708.8401774471787,0.48942251790496033,0.7470317285782935,0.1757972994173501,0.2529682714217065,2.360254370001933,1.1951368392961168,0.519041334425597,0.620110740008598,310792.37779982924
base,target_sentence_shuffle,target_shuffle,5,10,3840,973.1096609216481,470.9676196352997,0.48398206137347155,673.1259929618377,0.22197181621215725,0.8944691198986648,0.06838093884872364,0.10553088010133516,3.554804415340263,1.4725510116531482,0.6395207786820133,0.4451990777555186,269484.5025454808
base,target_sentence_shuffle,target_shuffle,6,10,3840,1105.4769067477491,514.783407217524,0.46566635998936184,732.4715525679761,0.19018564250931766,0.9098278279546845,0.04499363185607278,0.09017217204531547,3.5987298456266976,1.4776911462646682,0.6417531107800364,0.437838057444963,320051.2278581176
base,target_sentence_shuffle,target_shuffle,7,10,3840,1204.2801523705314,699.6443221423694,0.5809647537287513,987.5681348441408,0.22335462353852403,0.8905593082521983,0.047037162182409505,0.10944069174780169,2.9027339940216494,1.3336578797313599,0.5792002579141202,0.5272625408077666,602904.1796232299
base,target_sentence_shuffle,target_shuffle,8,10,3840,2136.7949290429847,887.2178571824786,0.4152096418442177,1226.815292546507,0.08380744823850395,0.9601049637742662,0.012733084137008107,0.03989503622573376,1.973334108790369,1.0511929781586136,0.45652730982973133,0.6939682235953041,964003.6826963039
base,target_sentence_shuffle,target_shuffle,9,10,3840,3293.141118626922,1010.230842990223,0.30676816042776794,1382.9540792909609,0.03833161359029646,0.9821640822113558,0.00538121072318138,0.01783591778864424,1.765666569741338,0.9556029034011325,0.41501306783783803,0.7413845145186552,1211936.3050535903
base,target_sentence_shuffle,target_shuffle,10,10,3840,3588.926400450445,1447.7719071490742,0.4033997205870158,1952.6890256547877,0.040202526389595816,0.9804902730194357,0.0033531761621289364,0.0195097269805643,1.3500551934779985,0.6210088692292919,0.2697007251192596,0.8577181523378258,2536396.3762054536
base,target_sentence_shuffle,target_shuffle,11,10,3840,6924.616392897304,1767.754064434493,0.25528548646358346,2445.8373914212907,0.012630336499160238,0.9941832770772432,0.0016035414638159713,0.005816722922756812,1.272233284704124,0.5430613250853376,0.23584853681963006,0.8848429904806638,4016348.391722935
base,target_sentence_shuffle,target_shuffle,12,10,3840,7466.851498770877,1773.7757909792047,0.2375533772529408,2487.5584732118336,0.013026506956870361,0.9940337488993402,0.001961813501374164,0.005966251100659847,1.3422150697733286,0.6322219188942259,0.2745704907140475,0.8605949037140548,4090397.5479699746
base,target_sentence_shuffle,target_shuffle,13,10,3840,8516.791654582536,1874.7786025629139,0.22012732946850616,2680.170405836571,0.011614810603367255,0.9947016656121568,0.001986121971123557,0.005298334387843218,1.3521249896705856,0.647822808844682,0.2813458711323105,0.8573638584685411,4722538.690661981
base,target_sentence_shuffle,target_shuffle,14,10,3840,14853.414688436806,2212.1572974416217,0.14893257502355722,3225.1593093444494,0.004784665231580521,0.9978348145571418,0.0007883721080628815,0.002165185442858153,1.2868813576658364,0.5751469239541644,0.24978313535692281,0.8797717361666367,7167752.911289469
base,target_sentence_shuffle,target_shuffle,15,10,3840,19529.28545061639,2685.720572048196,0.13752272600242157,3885.857167361033,0.003188728427720131,0.9985595241615066,0.0005865729276895443,0.0014404758384933825,1.2253233768760938,0.49030571868437683,0.21293706807023297,0.9022651758002505,10496228.145876385
base,target_sentence_shuffle,target_shuffle,16,10,3840,24154.321403009122,2148.517060781293,0.0889495931156084,3258.1658670806164,0.0025112356701537863,0.9988682317710253,0.0004764574886582433,0.00113176822897465,1.542527619430783,0.8518144524866602,0.3699383163203962,0.7998041919704252,6429910.4959520055
base,target_sentence_shuffle,target_shuffle,17,10,3840,27278.11103290616,3146.6951781241796,0.1153560513896382,4664.060393141492,0.002237518496991734,0.9989902218107538,0.0002982022088858415,0.001009778189246191,1.238669227966967,0.519287745678366,0.22552380246809353,0.8974158516795098,13916002.964458698
base,target_sentence_shuffle,target_shuffle,18,10,3840,32821.874580373704,2970.5684345029754,0.09050575180368485,4671.362407565765,0.0020008951475680072,0.9990979474575387,0.00033190540476125735,0.0009020525424613401,1.3188000141712102,0.6288558598004634,0.2731086298238662,0.8688994440140496,14339124.952328151
base,target_sentence_shuffle,target_shuffle,19,10,3840,36831.42028987633,3445.8693226895557,0.09355787247869735,5562.254030235407,0.0019091744898482273,0.9991390365452169,0.0002852825941387593,0.000860963454783148,1.2376188090712261,0.5180647497133934,0.22499266206911603,0.897769735992093,22103393.739585314
base,target_sentence_shuffle,target_shuffle,20,10,3840,39674.36358285457,4224.398637186785,0.10647678389004772,6873.361886509297,0.0018323287517008045,0.9991730534689097,0.0002861055562134804,0.0008269465310902779,1.158432513561615,0.38850914259262276,0.16872737679693967,0.9285750087065919,34958337.14732614
base,target_sentence_shuffle,target_shuffle,21,10,3840,43040.85228932476,4199.470149895503,0.09756940038422705,6796.060820870548,0.0018080920479452386,0.9991844993733288,0.0002741196165407974,0.0008155006266712395,1.1992708434207173,0.45724825859386486,0.19858039556718662,0.9123265580209945,33489416.161003187
base,target_sentence_shuffle,target_shuffle,22,10,3840,48444.89237393787,5423.854456422508,0.11195926320894056,8701.304124653752,0.001866870547247965,0.9991570381219761,0.0003457306183009601,0.0008429618780239068,1.1506611997146283,0.3735023109718689,0.16220999263319505,0.9317355815374041,53983600.06569067
base,target_sentence_shuffle,target_shuffle,23,10,3840,56034.86778358635,7285.987562718683,0.13002596152913354,11296.719809991991,0.0020948795448702305,0.9990531048653543,0.0003828882251226102,0.0009468951346457422,1.1359749462255795,0.34400129130992385,0.14939786258349297,0.937794588665777,88274503.45246978
base,target_sentence_shuffle,target_shuffle,24,10,3840,62460.15602452328,8985.58220113695,0.1438610271419912,12772.592214001515,0.0025116818952077426,0.9988617506608449,0.0004885158960127446,0.001138249339155073,1.136791613167522,0.35002585443085177,0.1520142971027898,0.937516887218213,112623777.7863136
base,target_sentence_shuffle,target_shuffle,25,10,3840,65749.82953242915,8889.977080083005,0.13520912743504965,12464.685251706112,0.0028452536381309785,0.9987106269690657,0.0005680766724947143,0.0012893730309343487,1.1716833587159607,0.41116794995801,0.1785679718022361,0.9232017412706786,113037101.97154629
base,target_sentence_shuffle,target_shuffle,26,10,3840,66208.02079847817,8752.465797506356,0.13219645734686478,12421.535322433547,0.003465722346414044,0.9984302672794534,0.0006917124041800226,0.0015697327205466127,1.2292408165581803,0.5006279316902653,0.2174199482197203,0.9007873310850361,111952535.22059307
base,target_sentence_shuffle,target_shuffle,27,10,3840,67802.5030865913,10485.944464879012,0.1546542382290415,14962.684108012516,0.004914934496441939,0.9977676924536173,0.0010359006148785053,0.002232307546382706,1.2326225418726473,0.5060218370483114,0.2197624915526281,0.8995275066473278,162720107.41386458
base,target_sentence_shuffle,target_shuffle,28,10,3840,69143.51313361859,9846.858425168648,0.1424118905578282,14194.093948075191,0.006470241893750593,0.9970696647786843,0.0011972957671225796,0.002930335221315694,1.4604479653006424,0.7699671139872959,0.3343924688516547,0.8228853420992488,139004829.20123395
base,target_sentence_shuffle,target_shuffle,29,10,3840,73477.99592215191,10593.2662840529,0.14416923258598668,15363.67232209612,0.0077424324855935945,0.9964943618581146,0.0013672638183440987,0.0035056381418854254,1.5999436394878412,0.8940574582663843,0.3882842206295375,0.7834717387440674,155882306.44141972
base,target_sentence_shuffle,target_shuffle,30,10,3840,72422.6381344126,11253.621201491376,0.15538816993389895,16260.267762640171,0.009499888224689034,0.995692481622154,0.0019255067810804755,0.004307518377846042,1.6197628589091926,0.9135845367592684,0.39676472306668875,0.7786402960438016,173290584.52979577
base,target_sentence_shuffle,target_shuffle,31,10,3840,73684.608026936,12125.055943387886,0.16455344295182348,17601.36106136696,0.009900918975199431,0.9955060104788199,0.002059494550336421,0.004493989521180075,1.547266794154038,0.8585684635338626,0.3728715460489098,0.7985773528117465,200463488.79343915
base,target_sentence_shuffle,target_shuffle,32,10,3840,74596.41911040092,12718.860309191481,0.17050229033605313,18459.110718719134,0.012609225365183467,0.9942744998921704,0.003143765136420635,0.005725500107829573,1.681144159524751,0.9627411385775315,0.41811316398547577,0.763493291971008,213160210.4675127
base,target_sentence_shuffle,target_shuffle,33,10,3840,75924.76123510796,13589.578024627714,0.1789874318148508,19759.31999276501,0.01471173974697307,0.9933173977293844,0.003863097906750291,0.0066826022706155674,1.7570473891591898,1.010230438324031,0.43873750481483004,0.7449871844788598,238242099.5429696
base,target_sentence_shuffle,target_shuffle,34,10,3840,79403.35269081676,14531.712057126526,0.18301131582831973,20967.409002216536,0.01641009481599962,0.9925448419105207,0.004224374087293154,0.007455158089479275,1.8716914478710385,1.0758879589712314,0.46725220372735793,0.7186574368898783,264846711.7926216
base,target_sentence_shuffle,target_shuffle,35,10,3840,89592.85413027694,15546.520323831104,0.17352411054150493,22475.90253818076,0.016958314405496125,0.9923031848586916,0.004792435061597025,0.007696815141308377,2.056926592891305,1.1705369112058386,0.5083577214007723,0.6805876491181467,299751889.65212095
base,target_sentence_shuffle,target_shuffle,36,10,3840,90819.59359384744,17128.632955212288,0.18860063426195142,24805.840677938217,0.019514869990514806,0.9911332982664074,0.005513524417729349,0.008866701733592608,2.049511157494558,1.1670012068961135,0.5068221845294172,0.6816625212394768,365147405.257252
base,target_sentence_shuffle,target_shuffle,37,10,3840,100266.49138995426,20150.95156692797,0.20097393742997677,29214.979189681748,0.019273490247760768,0.9912328458746513,0.005650372088690634,0.008767154125348675,1.8252094790585875,1.0356992564413294,0.44979847198377026,0.7274086660459005,521854869.5150687
base,target_sentence_shuffle,target_shuffle,38,10,3840,107103.74550846554,21385.90188005563,0.1996746404948581,31106.526670371928,0.01981965453556233,0.990982700317035,0.006319544134534894,0.009017299682965052,1.8449074466939213,1.0437976736544556,0.4533155698915813,0.7228818652822282,594855520.8304945
base,target_sentence_shuffle,target_shuffle,39,10,3840,114407.5157106099,22651.569791105994,0.1979902251212447,32924.79346719009,0.020849441933385972,0.9905138183341125,0.007016468508893165,0.00948618166588755,1.9208062673160116,1.0845628563145961,0.4710196637746584,0.7062538220067175,663704950.1404226
base,target_sentence_shuffle,target_shuffle,40,10,3840,124860.80576620114,24443.977712822998,0.19576982194551715,35489.507697032546,0.022070670233393597,0.9899600029668578,0.007375079341298607,0.010039997033142178,2.0586664911582653,1.1431603839328428,0.4964682466724364,0.6764457588536815,763101064.9303277
base,target_sentence_shuffle,target_shuffle,41,10,3840,141843.88107480135,24460.373188999936,0.17244574107571664,36013.25408860575,0.01998332516946791,0.9909350835669695,0.005877636203870928,0.009064916433030534,2.4751491099707894,1.2909942760983977,0.5606716902782172,0.5975248169762941,770194639.3770337
base,target_sentence_shuffle,target_shuffle,42,10,3840,154884.33893490062,28394.622391760066,0.1833279115695138,41614.75028363628,0.020763049419091687,0.990570249592659,0.006891866329242627,0.009429750407340953,2.228905643273619,1.2104584769329645,0.5256954371050011,0.6428471579123649,1036656877.2992581
base,target_sentence_shuffle,target_shuffle,43,10,3840,160686.86780073537,29284.029509014217,0.1822428298579369,43124.650589058954,0.022454410494467062,0.9898013881190293,0.007370975464283225,0.01019861188097071,2.4032563122955333,1.2677720909958976,0.5505864234304655,0.6101298137726073,1107946090.1724517
base,target_sentence_shuffle,target_shuffle,44,10,3840,173006.28948165342,32727.674392212393,0.18917043126159308,47789.00844891587,0.023273410783564152,0.989416823211366,0.008535153479984929,0.010583176788633963,2.2255399993194667,1.2038668465757425,0.5228327284141135,0.6430275623859835,1378680911.957532
base,target_sentence_shuffle,target_shuffle,45,10,3840,185126.20669793995,33922.37944277085,0.1832392077158481,49232.89870513863,0.02414015816172599,0.9890247306272146,0.008976581333942026,0.010975269372785368,2.3635897549053313,1.2681730297285287,0.5507605489096286,0.6207942428652011,1442391642.8190408
base,target_sentence_shuffle,target_shuffle,46,10,3840,194417.07777805286,33323.39447877977,0.17140158086740642,47953.43253212034,0.023431648607729748,0.9893661712795214,0.007978539511642622,0.010633828720478578,2.7051512385455068,1.3931078515173356,0.6050190526100735,0.5710126206177764,1318140754.40265
base,target_sentence_shuffle,target_shuffle,47,10,3840,216625.63208323208,34841.02970880933,0.16083521314514931,49890.02013152723,0.02047520188524114,0.9907218973852739,0.006486362237363277,0.009278102614726058,2.8693917632330894,1.4484779716864373,0.6290659902618343,0.5513371681397621,1398349119.7280731
base,target_sentence_shuffle,target_shuffle,48,10,3840,118.26929562691848,83.37618286350572,0.7049689644429431,124.03109537616122,0.38089305280652,0.8097739609912352,0.13816014926713913,0.19022603900876478,4.242491651651043,1.6478739037392591,0.7156625432663305,0.34225892993213197,8822.222667402144
base,control,control,0,10,3840,33.10863497389326,47.6450022176564,1.4390506360417419,65.50036864607243,0.7707816136393445,0.5534406448713828,0.3511671860666215,0.4465593551286172,3.6665594210805645,1.4604499442481127,0.634265351882867,0.44082950208445315,2758.619491536674
base,control,control,1,10,3840,785.1108761386511,516.2185416451572,0.6575103687061801,693.3005574125337,0.3545459807412229,0.8199799617482117,0.1802608202667694,0.18002003825178825,1.8085232331420722,0.9339634536098841,0.4056151742020763,0.7281563262478791,311023.8173525732
base,control,control,2,10,3840,775.8390264440819,490.39224257106446,0.6320798849455771,662.8704166051222,0.3414007721166169,0.8288452632721309,0.16244843376826162,0.17115473672786907,2.0194200467023347,1.034982849208721,0.44948734027585285,0.6812002414421396,282921.26681918703
base,control,control,3,10,3840,803.2038869951856,509.6419799621176,0.6345113466379075,704.1413570209064,0.3469782277546954,0.8270546584999353,0.14735163349746158,0.1729453415000647,2.1703087142607593,1.1271661503595602,0.489522039289288,0.6541587204749001,307400.74396157474
base,control,control,4,10,3840,612.1246668511808,510.5103730797488,0.8339973876659063,707.8243999608569,0.48173963636553496,0.751675970754381,0.17135963229570708,0.24832402924561903,2.404043530052318,1.2125606991941122,0.5266084206327517,0.6128223629702682,307719.6243457422
base,control,control,5,10,3840,943.4155431780822,472.96613665721105,0.5013338396608671,676.4749478188405,0.23120433385390318,0.889737943419803,0.06858013332297408,0.11026205658019705,3.6238750534671866,1.482412390126566,0.6438035209369781,0.43433071113833555,271585.6516882648
base,control,control,6,10,3840,1080.40248620135,514.7880049618121,0.47647798994963886,732.392169676874,0.19719174924010818,0.9063106269772085,0.0470216637696582,0.09368937302279146,3.600225611629053,1.475635301254724,0.6408602686365693,0.43419308908737614,320000.5161931154
base,control,control,7,10,3840,1177.9414511744862,730.3339427472364,0.6200086956945476,1038.2559995858749,0.24918505747466924,0.876291625825891,0.07513717649960838,0.12370837417410896,2.6190092847716606,1.2664931971807332,0.5500310069035994,0.5711461151151296,663963.0409401045
base,control,control,8,10,3840,2099.8232079639547,905.7639401314054,0.43135247610186106,1247.892916862055,0.08676070248956218,0.9584409485268456,0.01262929006200197,0.04155905147315442,1.8737322701305459,1.00603822789893,0.4369168509602313,0.7157168471761338,998582.6977300559
base,control,control,9,10,3840,3310.3423629344024,1018.5179311492651,0.3076775207765565,1383.0153185612073,0.037268650851730534,0.9826190043860666,0.004151506886966415,0.01738099561393336,1.7125574987661991,0.9250363098617441,0.40173816493310205,0.7543165107857643,1215857.7656726413
base,control,control,10,10,3840,3561.931296956353,1314.900504026648,0.3691538085392667,1785.2675092578552,0.03877660885610277,0.9815114040284026,0.0028898940311745513,0.018488595971597355,1.4217662184374873,0.6945109004939688,0.30162225170618906,0.834559311772616,2124098.076659202
base,control,control,11,10,3840,6965.760553104622,1792.973770957408,0.25739813438724707,2451.0021920106265,0.01222331257388041,0.9943764292601402,0.001794055635239269,0.005623570739859751,1.2503680131428674,0.5106068345104151,0.22175373064996015,0.8927536858644424,4185589.2252451256
base,control,control,12,10,3840,7140.369741890135,1926.2319162193016,0.2697664106830141,2682.565384956319,0.014025725455895772,0.9935433057435844,0.0023679221767431155,0.006456694256415596,1.2548298762184205,0.5172874830518752,0.22465509944705128,0.8911108577760549,5008687.253278819
base,control,control,13,10,3840,8234.672867484178,1876.0461600966053,0.22782279154093057,2693.30509392343,0.01224697639375093,0.9944114834627331,0.002459453254291538,0.0055885165372668855,1.3168969567290956,0.5993828820781734,0.26030867823381815,0.8690846404372212,5027269.8398098145
base,control,control,14,10,3840,14091.915607016395,2266.999753953886,0.1608723623653509,3362.6809162190157,0.005149288488226893,0.9976671070406645,0.0009326074750675414,0.0023328929593354752,1.2469454681375214,0.5157379332023229,0.22398213849795667,0.8941143056560773,7871573.023348315
base,control,control,15,10,3840,18562.94164689991,2562.7177423711178,0.13805558359868583,3868.5140772177087,0.0033797729641050767,0.9984723253226443,0.0006855913911528314,0.001527674677355706,1.2175227520106588,0.4736758511061242,0.20571480834621605,0.9051647015701593,10333533.394177206
base,control,control,16,10,3840,22977.23511972251,2220.202551347702,0.09662618412438975,3471.6014706307733,0.002677080489830577,0.9987925653783097,0.000575479959708355,0.001207434621690262,1.3880075235354579,0.6933978081159216,0.30113884182855455,0.8456283669897651,7957283.597711606
base,control,control,17,10,3840,27073.095868172408,3518.780289858508,0.12997332506753487,5315.879755458832,0.0022800700153850655,0.9989698463890593,0.0003523981602248392,0.0010301536109407206,1.1700760407117472,0.40778174127427186,0.17709736005631577,0.9238716949452295,18743275.5832939
base,control,control,18,10,3840,31363.838137905066,3342.2771050052606,0.10656467139989222,5512.758984271545,0.00222956790434324,0.9989923985716841,0.00046718134995502985,0.0010076014283159074,1.1742913452807178,0.4162227036478779,0.18076322343712584,0.9221862511198309,23787821.2316422
base,control,control,19,10,3840,36051.871535572966,3631.278461812075,0.10072371577794606,6017.104169842992,0.002016067485534855,0.9990892344228472,0.0003883729472279184,0.0009107655771527501,1.1685445504998557,0.40651734034630815,0.17654823771038777,0.9244850675876819,29804052.60939802
base,control,control,20,10,3840,38126.44525836696,4339.911547613874,0.11382943041776147,7105.30182352807,0.0019692336346153663,0.9991097905764441,0.00036475638008739324,0.0008902094235558877,1.1354081288068296,0.3466157328231805,0.1505333001059591,0.938094095875018,39478912.60888288
base,control,control,21,10,3840,41185.4737443663,4554.099221345814,0.1105753754251464,7665.004955042865,0.0019513970324040613,0.9991172148622463,0.00040628854595656564,0.0008827851377537499,1.1214114823065706,0.31843060788895744,0.13829265587527229,0.9439969666729056,50366096.20003313
base,control,control,22,10,3840,47127.331120366885,6570.543773608076,0.13942108787842014,10112.61619064247,0.001964261921665515,0.9991095097174171,0.00047259360192818123,0.0008904902825829231,1.089735740356863,0.2525780582488002,0.10969325694729204,0.9577612449413159,83008053.71139482
base,control,control,23,10,3840,55192.68469430886,8547.976687466298,0.1548751747593049,12537.395966111613,0.0021643254592776176,0.9990184144068532,0.0004571608317440699,0.000981585593146761,1.0936254314084375,0.2595653029771913,0.11272777877653989,0.9560240864422965,121579050.96577808
base,control,control,24,10,3840,60052.71844974836,10626.911031488029,0.1769596998407415,14854.706456443882,0.0026920271362541035,0.9987740671952301,0.0006048682532622127,0.0012259328047699025,1.087781124546373,0.2500565466909764,0.10859817839167388,0.9586404491349741,167383088.25124198
base,control,control,25,10,3840,64932.253188181785,11103.701355996727,0.171004405527355,15668.639884206388,0.0029932226394202366,0.9986356924324007,0.0006907919234652242,0.00136430756759931,1.098635913152684,0.27258481195005474,0.11838207968054434,0.9538399907250139,189181325.21764505
base,control,control,26,10,3840,67134.05435117787,10722.07915622665,0.15971147966335406,15313.623615343937,0.003530859135898817,0.9983930417554392,0.0007887183836752248,0.0016069582445608077,1.135871114048116,0.34627459967128355,0.150385147860496,0.9378776195037001,182227357.2617288
base,control,control,27,10,3840,69683.11062708289,12586.347577712339,0.18062264248032228,18043.95648903813,0.004978492672395839,0.9977279786745961,0.0011517849285605122,0.002272021325403939,1.1552154842101847,0.38117470370550666,0.16554207046040853,0.929861388316407,244508476.11729023
base,control,control,28,10,3840,71000.46616119139,11630.720058546893,0.16381188303949762,16705.59500596713,0.006552395885412259,0.997022171078607,0.0013463968518887253,0.0029778289213929776,1.2983928121928605,0.5953474441287212,0.25855610980030813,0.8756612414101114,205341053.29964173
base,control,control,29,10,3840,74962.39379688782,12046.461967921938,0.16070007049884347,17528.477791093097,0.008074879824152488,0.9963344039503346,0.0015576342393125533,0.0036655960496654316,1.4315197805925823,0.7517953450000615,0.32650056985407816,0.8321886683148298,211201299.93764853
base,control,control,30,10,3840,73825.66810982702,12536.397560155352,0.16981082435319833,18232.628726979554,0.009990079518583035,0.9954590614073595,0.0022064817599698034,0.004540938592640487,1.4759319814192908,0.798937488867474,0.3469741428007846,0.8190403801609086,221726023.74389076
base,control,control,31,10,3840,76342.55934740427,13263.042722793392,0.1737306534673356,19212.535059016696,0.010138985685759298,0.9953923168545475,0.002216812045777758,0.004607683145452457,1.4733047159478059,0.7984668221898055,0.34676973485985746,0.819981157634007,239002452.10654777
base,control,control,32,10,3840,77046.49200729586,13615.977945235161,0.1767241777074783,19666.82436578162,0.012790501005984101,0.994188754565943,0.003305103690305973,0.0058112454340569775,1.6204967762012779,0.9260448573061282,0.40217617152293567,0.7793761557354871,241994680.67877516
base,control,control,33,10,3840,78349.09146311878,14294.328974704895,0.1824440935787195,20528.56811251273,0.01503302803271995,0.9931692086659305,0.004137834228078262,0.006830791334069497,1.7336811089143092,1.004893028623057,0.43641949723404017,0.7511812783723263,259466384.03480196
base,control,control,34,10,3840,81218.27026355648,15102.615795034246,0.18595096578670864,21706.964198055324,0.016982255875058857,0.9922830845953585,0.0045044811891709275,0.007716915404641478,1.8676053594283741,1.0902712048053471,0.47349876802497237,0.7208435122891161,282543377.40610945
base,control,control,35,10,3840,90264.1240491922,15872.52197139672,0.17584529998592244,22941.363174408023,0.017494193747037746,0.9920599792903086,0.0048322869796290895,0.007940020709691353,2.102146459759541,1.2087797508241027,0.5249663756192955,0.6734928838351569,308939216.49364567
base,control,control,36,10,3840,91106.46721431118,17288.393113771344,0.18976032813459426,25079.736234407887,0.020165256386156946,0.9908367000449397,0.005758592988722368,0.009163299955060267,2.0919515652102962,1.2002658184048904,0.5212688217503344,0.6747245788943821,369648209.95357645
base,control,control,37,10,3840,99926.52924621606,20085.851956221144,0.20100620033274838,29285.05974551094,0.02017474488689675,0.9908230912609977,0.006025116395607818,0.009176908739002343,1.8908334603986585,1.0875092837133615,0.4722992809352708,0.714002444102972,513426584.942573
base,control,control,38,10,3840,105997.14190749607,21352.51739718161,0.20144427493918654,31316.687882394337,0.021053581881953776,0.9904208977734849,0.006880445470391858,0.009579102226515146,1.9062750495818752,1.0915361542973274,0.47404812860922574,0.7104215915048048,588375166.9407313
base,control,control,39,10,3840,112896.77848874345,22753.712708756815,0.20154439314692676,33371.58964686648,0.022395634884690256,0.9898088665460204,0.007728455664762961,0.010191133453979595,1.9785832136528432,1.1285411881255472,0.4901192106034647,0.6953974834950629,665211078.079227
base,control,control,40,10,3840,123395.43588963922,24623.85619342795,0.19955240658536763,36021.57943156893,0.023641091192706985,0.9892423914371813,0.008173341648882127,0.01075760856281871,2.1062481631131487,1.1820061876703511,0.5133387648807329,0.6691470392193392,767939151.7158636
base,control,control,41,10,3840,139298.18279961066,24290.922417450456,0.17438075593846405,35960.004752286295,0.021185297532402694,0.9903904828235367,0.006323524728641946,0.0096095171764633,2.62686622071772,1.360080713567489,0.5906755488453976,0.5775044607819103,746906097.743616
base,control,control,42,10,3840,151356.94514032608,27227.140726817248,0.17988695993814105,40327.07157269017,0.021902098443362945,0.9900561894532991,0.007429571523016523,0.009943810546700904,2.4252077389017366,1.299288768590922,0.5642739425979085,0.6111249128924015,951463901.0160054
base,control,control,43,10,3840,157214.28141999856,28091.83498262712,0.17868500704194726,41752.541936850655,0.02362212756002682,0.9892745115861658,0.007881473110230401,0.01072548841383425,2.640630131096589,1.362049649604579,0.5915306469015263,0.5751159370849608,1016805594.7452474
base,control,control,44,10,3840,169322.7361130409,31209.4408193888,0.18431925644381972,46150.77233803799,0.024265126781330366,0.9889694863885963,0.009014607331863392,0.011030513611403725,2.4033940327681935,1.2883869683528562,0.5595393509117049,0.614535969724757,1261325944.5401871
base,control,control,45,10,3840,181860.7721378699,32796.022564451785,0.1803358810089561,48199.073183983535,0.02507717023951705,0.9885991954939362,0.00939093125029306,0.011400804506063844,2.493410589731082,1.333994463712854,0.5793464344799801,0.6028699032057134,1366533805.900108
base,control,control,46,10,3840,191153.3129871113,32370.633230991905,0.16934382525284575,47128.404594950385,0.024114550174362512,0.9890567651527891,0.00816195071198085,0.010943234847210936,2.8384794725257976,1.4523725848742641,0.6307573992784551,0.5566076794532531,1256486760.7449355
base,control,control,47,10,3840,211926.00126019158,33056.06560743202,0.15597928244230647,47993.67309741708,0.020966207942363313,0.9905038709985249,0.00633715836116117,0.009496129001475118,3.2620317103986767,1.5610409453663527,0.6779514685976425,0.5069930653383665,1264659641.8886538
base,control,control,48,10,3840,116.15932867539976,83.58593557053386,0.7195800502954782,124.76479346757841,0.3885138671642058,0.8055142482533977,0.13245094216459777,0.19448575174660232,4.455429063309747,1.6998667741086384,0.738242759966063,0.3202296205516454,8785.436832706011
base,question_only,question_only,0,10,3840,33.10863497389326,47.6450022176564,1.4390506360417419,65.50036864607243,0.7707816136393445,0.5534406448713828,0.3511671860666215,0.4465593551286172,3.6665594210805645,1.4604499442481127,0.634265351882867,0.44082950208445315,2758.619491536674
base,question_only,question_only,1,10,3840,786.2840502248341,498.0393939617974,0.6334089999910144,669.154345529506,0.3373306810368822,0.8300636553233856,0.16857714300944426,0.16993634467661445,1.8668498367540431,0.9646297128473229,0.41893336136951065,0.7147042157044438,290470.41543075937
base,question_only,question_only,2,10,3840,765.7563631914829,463.6145160468506,0.6054334489818922,630.6165644672346,0.3242145441930499,0.8389902783288565,0.15055362105951386,0.16100972167114347,2.155345939812999,1.0930565291161267,0.4747084190034549,0.654001278520914,254723.89032646304
base,question_only,question_only,3,10,3840,772.6586006197099,484.59608383272354,0.62718008114328,668.1029278665873,0.3443469057346442,0.8288513971321156,0.14726014529881767,0.17114860286788436,2.274601586788367,1.1624002952367918,0.5048240339840494,0.6346223076809021,278750.5610000296
base,question_only,question_only,4,10,3840,606.8016492035167,496.72824414178956,0.8186006824368234,691.3687782419112,0.47879491792259543,0.7536286005909357,0.1866271638732961,0.24637139940906427,2.474119140298307,1.2377748106885125,0.5375587701208631,0.6016368591830733,294176.96642974607
base,question_only,question_only,5,10,3840,1114.3395339904305,459.20052025324895,0.4120831274906487,657.3577780680837,0.17163196530992467,0.9194897272670415,0.05384586139970783,0.08051027273295852,3.554501233712075,1.4839809110522164,0.6444847209197379,0.449827055333736,255920.2459496013
